index,min_lng,min_lat,max_lng,max_lat
6806,70.63422699999994,26.709220531669114,70.68422699999994,26.759220531669115
6807,70.68422699999994,26.709220531669114,70.73422699999993,26.759220531669115
6808,70.73422699999993,26.709220531669114,70.78422699999993,26.759220531669115
6809,70.78422699999993,26.709220531669114,70.83422699999993,26.759220531669115
6810,70.83422699999993,26.709220531669114,70.88422699999992,26.759220531669115
6811,70.88422699999992,26.709220531669114,70.93422699999992,26.759220531669115
6812,70.93422699999992,26.709220531669114,70.98422699999992,26.759220531669115
6813,70.98422699999992,26.709220531669114,71.03422699999992,26.759220531669115
6814,71.03422699999992,26.709220531669114,71.08422699999991,26.759220531669115
6815,71.08422699999991,26.709220531669114,71.13422699999991,26.759220531669115
6816,71.13422699999991,26.709220531669114,71.18422699999991,26.759220531669115
6817,71.18422699999991,26.709220531669114,71.2342269999999,26.759220531669115
6818,71.2342269999999,26.709220531669114,71.2842269999999,26.759220531669115
6819,71.2842269999999,26.709220531669114,71.3342269999999,26.759220531669115
6820,71.3342269999999,26.709220531669114,71.3842269999999,26.759220531669115
6821,71.3842269999999,26.709220531669114,71.4342269999999,26.759220531669115
6822,71.4342269999999,26.709220531669114,71.48422699999989,26.759220531669115
6823,71.48422699999989,26.709220531669114,71.53422699999989,26.759220531669115
6824,71.53422699999989,26.709220531669114,71.58422699999988,26.759220531669115
6825,71.58422699999988,26.709220531669114,71.63422699999988,26.759220531669115
6826,71.63422699999988,26.709220531669114,71.68422699999988,26.759220531669115
6827,71.68422699999988,26.709220531669114,71.73422699999988,26.759220531669115
6828,71.73422699999988,26.709220531669114,71.78422699999987,26.759220531669115
6829,71.78422699999987,26.709220531669114,71.83422699999987,26.759220531669115
6830,71.83422699999987,26.709220531669114,71.88422699999987,26.759220531669115
6831,71.88422699999987,26.709220531669114,71.93422699999986,26.759220531669115
6832,71.93422699999986,26.709220531669114,71.98422699999986,26.759220531669115
6833,71.98422699999986,26.709220531669114,72.03422699999986,26.759220531669115
6834,72.03422699999986,26.709220531669114,72.08422699999986,26.759220531669115
6835,72.08422699999986,26.709220531669114,72.13422699999985,26.759220531669115
6836,72.13422699999985,26.709220531669114,72.18422699999985,26.759220531669115
6837,72.18422699999985,26.709220531669114,72.23422699999985,26.759220531669115
6838,72.23422699999985,26.709220531669114,72.28422699999985,26.759220531669115
6839,72.28422699999985,26.709220531669114,72.33422699999984,26.759220531669115
6840,72.33422699999984,26.709220531669114,72.38422699999984,26.759220531669115
6841,72.38422699999984,26.709220531669114,72.43422699999984,26.759220531669115
6842,72.43422699999984,26.709220531669114,72.48422699999983,26.759220531669115
6843,72.48422699999983,26.709220531669114,72.53422699999983,26.759220531669115
6844,72.53422699999983,26.709220531669114,72.58422699999983,26.759220531669115
6845,72.58422699999983,26.709220531669114,72.63422699999983,26.759220531669115
6846,72.63422699999983,26.709220531669114,72.68422699999982,26.759220531669115
6847,72.68422699999982,26.709220531669114,72.73422699999982,26.759220531669115
6848,72.73422699999982,26.709220531669114,72.78422699999982,26.759220531669115
6849,72.78422699999982,26.709220531669114,72.83422699999981,26.759220531669115
6850,72.83422699999981,26.709220531669114,72.88422699999981,26.759220531669115
6851,72.88422699999981,26.709220531669114,72.93422699999981,26.759220531669115
6852,72.93422699999981,26.709220531669114,72.9842269999998,26.759220531669115
6853,72.9842269999998,26.709220531669114,73.0342269999998,26.759220531669115
6854,73.0342269999998,26.709220531669114,73.0842269999998,26.759220531669115
6855,73.0842269999998,26.709220531669114,73.1342269999998,26.759220531669115
6856,73.1342269999998,26.709220531669114,73.1842269999998,26.759220531669115
6857,73.1842269999998,26.709220531669114,73.23422699999979,26.759220531669115
6858,73.23422699999979,26.709220531669114,73.28422699999979,26.759220531669115
6859,73.28422699999979,26.709220531669114,73.33422699999979,26.759220531669115
6860,73.33422699999979,26.709220531669114,73.38422699999978,26.759220531669115
6861,73.38422699999978,26.709220531669114,73.43422699999978,26.759220531669115
6862,73.43422699999978,26.709220531669114,73.48422699999978,26.759220531669115
6863,73.48422699999978,26.709220531669114,73.53422699999977,26.759220531669115
6864,73.53422699999977,26.709220531669114,73.58422699999977,26.759220531669115
6865,73.58422699999977,26.709220531669114,73.63422699999977,26.759220531669115
6866,73.63422699999977,26.709220531669114,73.68422699999977,26.759220531669115
6867,73.68422699999977,26.709220531669114,73.73422699999976,26.759220531669115
6868,73.73422699999976,26.709220531669114,73.78422699999976,26.759220531669115
6869,73.78422699999976,26.709220531669114,73.83422699999976,26.759220531669115
6870,73.83422699999976,26.709220531669114,73.88422699999975,26.759220531669115
6871,73.88422699999975,26.709220531669114,73.93422699999975,26.759220531669115
6872,73.93422699999975,26.709220531669114,73.98422699999975,26.759220531669115
6873,73.98422699999975,26.709220531669114,74.03422699999975,26.759220531669115
6874,74.03422699999975,26.709220531669114,74.08422699999974,26.759220531669115
6875,74.08422699999974,26.709220531669114,74.13422699999974,26.759220531669115
6876,74.13422699999974,26.709220531669114,74.18422699999974,26.759220531669115
6877,74.18422699999974,26.709220531669114,74.23422699999973,26.759220531669115
6878,74.23422699999973,26.709220531669114,74.28422699999973,26.759220531669115
6879,74.28422699999973,26.709220531669114,74.33422699999973,26.759220531669115
6880,74.33422699999973,26.709220531669114,74.38422699999973,26.759220531669115
6881,74.38422699999973,26.709220531669114,74.43422699999972,26.759220531669115
6882,74.43422699999972,26.709220531669114,74.48422699999972,26.759220531669115
6883,74.48422699999972,26.709220531669114,74.53422699999972,26.759220531669115
6884,74.53422699999972,26.709220531669114,74.58422699999971,26.759220531669115
6885,74.58422699999971,26.709220531669114,74.63422699999971,26.759220531669115
6886,74.63422699999971,26.709220531669114,74.68422699999971,26.759220531669115
6887,74.68422699999971,26.709220531669114,74.7342269999997,26.759220531669115
6888,74.7342269999997,26.709220531669114,74.7842269999997,26.759220531669115
6889,74.7842269999997,26.709220531669114,74.8342269999997,26.759220531669115
6890,74.8342269999997,26.709220531669114,74.8842269999997,26.759220531669115
6891,74.8842269999997,26.709220531669114,74.9342269999997,26.759220531669115
6892,74.9342269999997,26.709220531669114,74.98422699999969,26.759220531669115
6893,74.98422699999969,26.709220531669114,75.03422699999969,26.759220531669115
6894,75.03422699999969,26.709220531669114,75.08422699999969,26.759220531669115
6895,75.08422699999969,26.709220531669114,75.13422699999968,26.759220531669115
6896,75.13422699999968,26.709220531669114,75.18422699999968,26.759220531669115
6897,75.18422699999968,26.709220531669114,75.23422699999968,26.759220531669115
6898,75.23422699999968,26.709220531669114,75.28422699999967,26.759220531669115
6899,75.28422699999967,26.709220531669114,75.33422699999967,26.759220531669115
6900,75.33422699999967,26.709220531669114,75.38422699999967,26.759220531669115
6901,75.38422699999967,26.709220531669114,75.43422699999967,26.759220531669115
6902,75.43422699999967,26.709220531669114,75.48422699999966,26.759220531669115
6903,75.48422699999966,26.709220531669114,75.53422699999966,26.759220531669115
6904,75.53422699999966,26.709220531669114,75.58422699999966,26.759220531669115
6905,75.58422699999966,26.709220531669114,75.63422699999965,26.759220531669115
6906,75.63422699999965,26.709220531669114,75.68422699999965,26.759220531669115
6907,75.68422699999965,26.709220531669114,75.73422699999965,26.759220531669115
6908,75.73422699999965,26.709220531669114,75.78422699999965,26.759220531669115
6909,75.78422699999965,26.709220531669114,75.83422699999964,26.759220531669115
6910,75.83422699999964,26.709220531669114,75.88422699999964,26.759220531669115
6911,75.88422699999964,26.709220531669114,75.93422699999964,26.759220531669115
6912,75.93422699999964,26.709220531669114,75.98422699999963,26.759220531669115
6913,75.98422699999963,26.709220531669114,76.03422699999963,26.759220531669115
6914,76.03422699999963,26.709220531669114,76.08422699999963,26.759220531669115
6915,76.08422699999963,26.709220531669114,76.13422699999963,26.759220531669115
6916,76.13422699999963,26.709220531669114,76.18422699999962,26.759220531669115
6917,76.18422699999962,26.709220531669114,76.23422699999962,26.759220531669115
6918,76.23422699999962,26.709220531669114,76.28422699999962,26.759220531669115
6919,76.28422699999962,26.709220531669114,76.33422699999961,26.759220531669115
6920,76.33422699999961,26.709220531669114,76.38422699999961,26.759220531669115
6921,76.38422699999961,26.709220531669114,76.43422699999961,26.759220531669115
6922,76.43422699999961,26.709220531669114,76.4842269999996,26.759220531669115
6923,76.4842269999996,26.709220531669114,76.5342269999996,26.759220531669115
6924,76.5342269999996,26.709220531669114,76.5842269999996,26.759220531669115
6925,76.5842269999996,26.709220531669114,76.6342269999996,26.759220531669115
6926,76.6342269999996,26.709220531669114,76.6842269999996,26.759220531669115
6927,76.6842269999996,26.709220531669114,76.73422699999959,26.759220531669115
6928,76.73422699999959,26.709220531669114,76.78422699999959,26.759220531669115
6929,76.78422699999959,26.709220531669114,76.83422699999959,26.759220531669115
6930,76.83422699999959,26.709220531669114,76.88422699999958,26.759220531669115
6931,76.88422699999958,26.709220531669114,76.93422699999958,26.759220531669115
6932,76.93422699999958,26.709220531669114,76.98422699999958,26.759220531669115
6933,76.98422699999958,26.709220531669114,77.03422699999958,26.759220531669115
6934,77.03422699999958,26.709220531669114,77.08422699999957,26.759220531669115
6935,77.08422699999957,26.709220531669114,77.13422699999957,26.759220531669115
6936,77.13422699999957,26.709220531669114,77.18422699999957,26.759220531669115
6937,77.18422699999957,26.709220531669114,77.23422699999956,26.759220531669115
6938,77.23422699999956,26.709220531669114,77.28422699999956,26.759220531669115
