index,cultivable,predicted_class,conf
11542,1,cultivable,0.995
12301,1,cultivable,0.956
6791,1,cultivable,0.985
10145,1,cultivable,0.767
7916,0,non-cultivable,0.983
5445,0,non-cultivable,0.857
7049,0,non-cultivable,0.999
4794,1,cultivable,0.950
6448,1,cultivable,0.987
7332,0,non-cultivable,0.590
12070,1,cultivable,0.996
2517,1,cultivable,0.587
11468,1,cultivable,0.997
2303,0,non-cultivable,0.926
9178,1,cultivable,0.823
11243,1,cultivable,0.950
11551,1,cultivable,0.950
9579,1,cultivable,0.950
7264,1,cultivable,0.894
4873,1,cultivable,0.605
7664,1,cultivable,0.999
1666,1,cultivable,0.666
6982,1,cultivable,0.985
4955,1,cultivable,0.554
4491,0,non-cultivable,1.000
2138,1,cultivable,0.791
6134,1,cultivable,1.000
7432,1,cultivable,0.784
4536,1,cultivable,0.985
5312,0,non-cultivable,0.990
6532,0,non-cultivable,1.000
9629,0,non-cultivable,0.998
6682,0,non-cultivable,0.996
9224,0,non-cultivable,1.000
3457,0,non-cultivable,0.843
3623,0,non-cultivable,0.989
12325,1,cultivable,0.951
7629,1,cultivable,0.506
5056,1,cultivable,0.981
8327,1,cultivable,0.944
3403,1,cultivable,0.694
1074,0,non-cultivable,0.843
2834,1,cultivable,0.501
551,0,non-cultivable,0.591
1618,0,non-cultivable,0.984
7888,1,cultivable,0.507
7715,0,non-cultivable,0.945
4304,1,cultivable,0.993
11652,1,cultivable,0.769
9442,1,cultivable,0.998
4651,0,non-cultivable,0.543
2652,1,cultivable,0.854
568,1,cultivable,0.910
4345,0,non-cultivable,1.000
6121,1,cultivable,0.910
11725,1,cultivable,0.937
1439,1,cultivable,0.969
732,1,cultivable,0.848
9366,0,non-cultivable,0.569
8063,0,non-cultivable,0.918
11162,1,cultivable,0.950
12294,1,cultivable,0.984
8310,1,cultivable,0.997
2169,1,cultivable,0.569
1485,1,cultivable,0.667
3367,0,non-cultivable,0.999
4709,1,cultivable,0.967
2601,0,non-cultivable,0.830
244,1,cultivable,0.936
7243,1,cultivable,0.709
8383,0,non-cultivable,0.621
11541,1,cultivable,0.996
3713,0,non-cultivable,0.927
4244,0,non-cultivable,0.840
6918,1,cultivable,0.502
9317,1,cultivable,0.998
12660,1,cultivable,0.978
3999,1,cultivable,0.579
2893,1,cultivable,0.950
7563,0,non-cultivable,0.957
1215,1,cultivable,0.968
470,0,non-cultivable,0.577
477,1,cultivable,0.591
7479,1,cultivable,0.959
4922,0,non-cultivable,0.718
11081,1,cultivable,0.991
10888,1,cultivable,0.968
5530,1,cultivable,0.803
11085,1,cultivable,0.950
5554,0,non-cultivable,0.710
5564,0,non-cultivable,0.994
623,1,cultivable,0.947
8282,1,cultivable,0.680
114,1,cultivable,0.719
8912,0,non-cultivable,0.999
1925,0,non-cultivable,0.748
10702,0,non-cultivable,1.000
3381,0,non-cultivable,0.996
1105,1,cultivable,0.885
5421,1,cultivable,0.537
9032,0,non-cultivable,0.781
9176,1,cultivable,0.935
6331,1,cultivable,0.960
10206,1,cultivable,0.545
668,1,cultivable,0.747
9274,1,cultivable,0.748
1508,0,non-cultivable,0.834
317,0,non-cultivable,0.976
11743,1,cultivable,0.975
6115,1,cultivable,0.991
1585,0,non-cultivable,0.960
6111,1,cultivable,0.623
641,0,non-cultivable,0.983
2110,1,cultivable,0.732
12893,1,cultivable,0.950
7010,0,non-cultivable,0.738
1978,0,non-cultivable,0.927
833,1,cultivable,0.782
6494,0,non-cultivable,0.974
12690,1,cultivable,0.950
2421,1,cultivable,0.618
7288,1,cultivable,0.996
1314,1,cultivable,0.736
4100,0,non-cultivable,0.997
12770,1,cultivable,0.977
8471,1,cultivable,0.999
4183,1,cultivable,0.999
6533,0,non-cultivable,1.000
2134,1,cultivable,0.873
8340,0,non-cultivable,0.669
3245,0,non-cultivable,0.789
9709,1,cultivable,0.988
2200,0,non-cultivable,0.759
10215,0,non-cultivable,0.983
4361,0,non-cultivable,0.904
2103,1,cultivable,0.945
6148,1,cultivable,0.988
5997,1,cultivable,0.951
5033,0,non-cultivable,0.890
1488,0,non-cultivable,0.976
6479,0,non-cultivable,0.993
818,0,non-cultivable,0.832
136,1,cultivable,0.668
11051,1,cultivable,0.950
7434,0,non-cultivable,0.995
5402,1,cultivable,1.000
2117,1,cultivable,0.715
10993,0,non-cultivable,0.973
1260,1,cultivable,0.989
9401,1,cultivable,0.998
10536,1,cultivable,0.656
4173,1,cultivable,0.999
12012,1,cultivable,0.923
4449,1,cultivable,0.996
9138,1,cultivable,0.997
6615,1,cultivable,0.906
10248,1,cultivable,0.693
9355,0,non-cultivable,0.655
8417,0,non-cultivable,1.000
5885,0,non-cultivable,0.998
5300,0,non-cultivable,0.993
7134,1,cultivable,0.992
1712,0,non-cultivable,0.569
3269,1,cultivable,0.805
1464,1,cultivable,0.986
8950,1,cultivable,0.980
12061,1,cultivable,0.950
10790,1,cultivable,0.990
1240,0,non-cultivable,0.994
2342,1,cultivable,0.635
6051,0,non-cultivable,0.977
1550,1,cultivable,0.517
3051,1,cultivable,0.733
38,0,non-cultivable,0.729
6107,1,cultivable,0.589
4403,1,cultivable,0.984
5648,0,non-cultivable,0.634
4533,1,cultivable,0.950
8047,1,cultivable,0.932
11324,1,cultivable,0.950
6377,0,non-cultivable,1.000
5777,1,cultivable,0.950
3739,0,non-cultivable,0.836
9656,0,non-cultivable,0.999
2405,1,cultivable,0.987
5960,1,cultivable,0.818
12607,1,cultivable,0.950
3561,1,cultivable,1.000
1504,0,non-cultivable,0.989
8723,0,non-cultivable,0.678
1018,1,cultivable,0.980
4041,1,cultivable,1.000
7772,0,non-cultivable,0.696
12016,1,cultivable,0.966
7880,0,non-cultivable,0.936
12394,1,cultivable,0.950
11839,1,cultivable,0.973
5211,1,cultivable,0.950
3402,1,cultivable,0.928
579,1,cultivable,0.893
9408,1,cultivable,0.947
4729,1,cultivable,0.968
12712,1,cultivable,0.950
3745,0,non-cultivable,0.872
992,1,cultivable,0.664
8077,0,non-cultivable,0.999
2998,0,non-cultivable,0.991
3015,0,non-cultivable,0.902
12921,1,cultivable,0.949
12343,1,cultivable,0.950
8037,0,non-cultivable,0.684
9898,1,cultivable,0.941
4661,1,cultivable,0.950
12415,1,cultivable,0.951
5143,1,cultivable,0.996
2207,1,cultivable,0.651
3204,1,cultivable,0.698
8995,0,non-cultivable,0.773
6460,1,cultivable,0.875
9445,1,cultivable,0.999
9074,0,non-cultivable,1.000
1155,1,cultivable,0.990
12264,1,cultivable,0.973
1741,0,non-cultivable,0.817
10982,1,cultivable,0.950
4108,1,cultivable,1.000
6151,1,cultivable,1.000
11211,0,non-cultivable,0.963
6340,1,cultivable,0.515
9348,0,non-cultivable,0.767
12778,1,cultivable,0.950
9071,0,non-cultivable,0.996
2786,1,cultivable,0.812
979,1,cultivable,0.756
9432,1,cultivable,0.951
9772,1,cultivable,0.700
11899,1,cultivable,0.994
9987,1,cultivable,0.606
7875,0,non-cultivable,0.989
8205,0,non-cultivable,1.000
12100,1,cultivable,0.947
12524,1,cultivable,0.950
5481,0,non-cultivable,0.999
5142,1,cultivable,1.000
4452,1,cultivable,0.885
596,0,non-cultivable,0.539
7712,0,non-cultivable,0.889
12648,1,cultivable,0.999
7374,0,non-cultivable,0.999
8039,0,non-cultivable,1.000
765,0,non-cultivable,0.834
660,0,non-cultivable,0.604
3193,1,cultivable,0.999
7178,1,cultivable,0.723
3573,1,cultivable,0.636
1154,1,cultivable,0.757
7233,0,non-cultivable,1.000
2305,1,cultivable,0.752
12478,1,cultivable,0.951
12252,1,cultivable,0.951
2417,0,non-cultivable,0.875
10509,1,cultivable,0.757
4387,1,cultivable,0.950
4724,1,cultivable,0.995
2714,0,non-cultivable,0.958
12078,1,cultivable,0.975
9547,1,cultivable,0.878
9896,1,cultivable,0.914
12533,1,cultivable,0.950
10455,1,cultivable,0.994
2439,0,non-cultivable,0.988
4291,1,cultivable,1.000
10835,1,cultivable,0.511
9116,1,cultivable,0.985
11260,1,cultivable,0.922
5403,1,cultivable,1.000
809,1,cultivable,0.966
1497,0,non-cultivable,0.957
4780,1,cultivable,0.531
4686,1,cultivable,0.529
10345,0,non-cultivable,0.960
6141,1,cultivable,1.000
672,1,cultivable,0.780
4069,1,cultivable,0.996
8707,1,cultivable,0.962
4621,0,non-cultivable,0.997
5661,1,cultivable,0.788
495,0,non-cultivable,0.793
4237,1,cultivable,1.000
1993,1,cultivable,0.803
7707,0,non-cultivable,0.977
4488,0,non-cultivable,1.000
2907,1,cultivable,0.908
7373,1,cultivable,0.825
2839,0,non-cultivable,1.000
3707,0,non-cultivable,0.964
11049,1,cultivable,0.995
9122,1,cultivable,0.569
8440,1,cultivable,0.768
11358,0,non-cultivable,0.996
10494,1,cultivable,0.603
569,1,cultivable,0.998
9135,1,cultivable,0.734
12587,1,cultivable,0.976
2496,1,cultivable,0.970
1631,1,cultivable,0.897
9090,0,non-cultivable,0.697
5664,0,non-cultivable,0.609
1923,0,non-cultivable,0.970
11234,1,cultivable,0.999
870,0,non-cultivable,0.790
3283,0,non-cultivable,0.727
10917,0,non-cultivable,0.528
4874,1,cultivable,0.840
4993,1,cultivable,0.949
1357,1,cultivable,0.906
4776,1,cultivable,0.546
5318,0,non-cultivable,1.000
1125,0,non-cultivable,0.956
1404,1,cultivable,0.968
882,1,cultivable,0.646
7267,0,non-cultivable,0.854
5891,0,non-cultivable,0.957
6392,1,cultivable,0.949
6158,0,non-cultivable,0.979
11447,0,non-cultivable,0.994
8998,1,cultivable,0.575
2387,1,cultivable,0.728
452,0,non-cultivable,0.935
4710,1,cultivable,0.881
8333,1,cultivable,0.793
3893,1,cultivable,0.950
10995,0,non-cultivable,0.717
2146,1,cultivable,0.971
8834,1,cultivable,0.731
4933,1,cultivable,0.951
5743,0,non-cultivable,0.844
11150,1,cultivable,0.972
4785,1,cultivable,0.570
6719,1,cultivable,0.641
2279,1,cultivable,0.789
10657,1,cultivable,0.998
12234,1,cultivable,0.950
8544,1,cultivable,0.925
2015,1,cultivable,0.816
6184,0,non-cultivable,0.980
8007,1,cultivable,0.852
7845,1,cultivable,0.713
6597,1,cultivable,0.951
2794,1,cultivable,0.835
3259,0,non-cultivable,0.784
12383,1,cultivable,0.950
8665,0,non-cultivable,1.000
1376,0,non-cultivable,0.941
8001,0,non-cultivable,0.985
10211,1,cultivable,0.526
6283,1,cultivable,0.798
3952,1,cultivable,0.931
8394,0,non-cultivable,0.775
1634,1,cultivable,0.749
8986,1,cultivable,0.913
9440,1,cultivable,0.998
11131,1,cultivable,0.707
1239,0,non-cultivable,0.814
5429,1,cultivable,1.000
4017,1,cultivable,0.950
6038,0,non-cultivable,0.779
7721,1,cultivable,0.900
4331,0,non-cultivable,0.743
2232,1,cultivable,0.619
1128,1,cultivable,0.675
12404,1,cultivable,0.951
3347,0,non-cultivable,0.538
3479,0,non-cultivable,0.948
11202,0,non-cultivable,0.999
5918,0,non-cultivable,0.987
12756,1,cultivable,0.950
8050,1,cultivable,0.852
8967,1,cultivable,0.524
10447,1,cultivable,0.950
11548,1,cultivable,0.950
3524,1,cultivable,0.951
4810,1,cultivable,0.971
7069,0,non-cultivable,0.512
8057,1,cultivable,0.778
12489,1,cultivable,0.950
11933,1,cultivable,0.951
5077,1,cultivable,0.950
12914,1,cultivable,0.992
8064,0,non-cultivable,0.997
10970,1,cultivable,0.950
9989,1,cultivable,0.984
3809,1,cultivable,1.000
11428,1,cultivable,0.807
4523,1,cultivable,0.950
8080,0,non-cultivable,0.993
4343,0,non-cultivable,0.991
7013,0,non-cultivable,0.628
3104,0,non-cultivable,0.664
12539,1,cultivable,0.950
1338,0,non-cultivable,0.997
9063,0,non-cultivable,0.999
10907,0,non-cultivable,1.000
10585,1,cultivable,0.761
5119,1,cultivable,1.000
51,1,cultivable,0.771
5973,1,cultivable,0.611
3741,0,non-cultivable,0.996
10752,1,cultivable,0.901
12032,1,cultivable,0.976
12698,1,cultivable,0.950
10823,1,cultivable,0.573
8523,0,non-cultivable,1.000
2147,1,cultivable,0.976
8966,1,cultivable,0.942
705,0,non-cultivable,0.804
3916,1,cultivable,0.843
12275,1,cultivable,0.950
10271,0,non-cultivable,0.597
6967,1,cultivable,0.999
2554,1,cultivable,0.706
9596,1,cultivable,0.997
10557,1,cultivable,0.950
6329,1,cultivable,0.982
6722,1,cultivable,0.695
3120,0,non-cultivable,0.973
3860,1,cultivable,0.828
8016,1,cultivable,0.987
1635,1,cultivable,0.871
2929,1,cultivable,1.000
6739,1,cultivable,0.507
3328,1,cultivable,0.986
7426,0,non-cultivable,0.956
7623,0,non-cultivable,0.576
7086,0,non-cultivable,0.983
3019,1,cultivable,0.976
832,1,cultivable,0.753
10569,1,cultivable,0.989
4949,1,cultivable,0.959
10943,1,cultivable,0.596
1660,1,cultivable,0.842
6469,1,cultivable,0.999
3667,1,cultivable,1.000
1421,1,cultivable,0.752
2570,0,non-cultivable,0.937
6929,0,non-cultivable,0.522
3075,1,cultivable,0.989
10066,1,cultivable,0.500
12095,1,cultivable,0.950
3663,1,cultivable,1.000
6583,1,cultivable,0.510
1988,1,cultivable,0.788
9478,0,non-cultivable,0.668
12082,1,cultivable,0.988
12895,1,cultivable,0.951
5370,1,cultivable,0.664
4091,0,non-cultivable,1.000
10091,0,non-cultivable,0.942
5205,1,cultivable,0.950
12653,1,cultivable,0.950
6942,1,cultivable,0.520
10873,1,cultivable,0.950
828,0,non-cultivable,0.788
5339,0,non-cultivable,0.989
10391,0,non-cultivable,0.519
2910,0,non-cultivable,0.659
9738,1,cultivable,0.959
1720,0,non-cultivable,0.589
3482,0,non-cultivable,0.569
6713,0,non-cultivable,1.000
6622,1,cultivable,1.000
3356,0,non-cultivable,0.895
5650,1,cultivable,0.610
2682,1,cultivable,0.753
2702,0,non-cultivable,0.687
4059,1,cultivable,1.000
1776,1,cultivable,0.742
7007,1,cultivable,0.980
7661,1,cultivable,0.994
10473,1,cultivable,0.715
5814,1,cultivable,0.965
7289,1,cultivable,0.738
12614,1,cultivable,0.981
3963,0,non-cultivable,0.989
11098,1,cultivable,0.951
2536,1,cultivable,0.936
12861,1,cultivable,0.955
10741,1,cultivable,0.955
1743,1,cultivable,0.970
2938,1,cultivable,0.999
11343,1,cultivable,0.945
546,0,non-cultivable,0.976
2245,1,cultivable,0.995
4701,1,cultivable,1.000
4798,1,cultivable,0.950
2140,1,cultivable,0.987
10409,1,cultivable,0.582
2546,1,cultivable,0.931
3324,1,cultivable,0.997
9816,0,non-cultivable,0.545
8468,1,cultivable,0.998
12175,1,cultivable,0.950
8685,0,non-cultivable,0.950
9619,1,cultivable,0.959
9378,1,cultivable,0.694
2976,0,non-cultivable,0.712
6786,1,cultivable,0.998
3733,1,cultivable,0.717
1843,0,non-cultivable,0.795
7602,0,non-cultivable,0.627
8475,1,cultivable,0.996
4767,0,non-cultivable,1.000
5694,1,cultivable,0.996
142,0,non-cultivable,0.754
9073,1,cultivable,0.973
8388,0,non-cultivable,0.715
8929,1,cultivable,0.665
11811,1,cultivable,0.996
1071,0,non-cultivable,0.993
4423,1,cultivable,1.000
12935,1,cultivable,0.972
11867,1,cultivable,0.975
74,0,non-cultivable,0.607
4703,1,cultivable,0.969
7794,1,cultivable,0.666
5702,1,cultivable,0.707
2939,1,cultivable,0.997
3597,0,non-cultivable,0.972
616,1,cultivable,0.903
10122,1,cultivable,0.951
687,1,cultivable,0.880
11731,1,cultivable,0.988
7950,1,cultivable,0.813
6849,0,non-cultivable,0.974
9907,1,cultivable,0.924
8373,0,non-cultivable,0.691
1305,1,cultivable,0.797
4622,0,non-cultivable,0.999
4009,1,cultivable,0.984
2661,1,cultivable,1.000
4072,1,cultivable,0.521
3396,0,non-cultivable,0.663
12368,1,cultivable,0.976
9815,0,non-cultivable,0.695
324,0,non-cultivable,0.985
1918,1,cultivable,0.769
2130,1,cultivable,0.868
5035,0,non-cultivable,1.000
3463,1,cultivable,0.932
2683,0,non-cultivable,0.729
12488,1,cultivable,0.950
8532,0,non-cultivable,0.926
555,0,non-cultivable,0.594
9696,1,cultivable,0.826
3361,0,non-cultivable,0.999
10996,0,non-cultivable,0.888
10631,1,cultivable,0.986
1298,0,non-cultivable,0.914
1198,1,cultivable,0.772
3280,0,non-cultivable,0.528
7795,1,cultivable,0.777
2681,1,cultivable,0.704
10693,0,non-cultivable,0.628
3548,1,cultivable,0.998
8469,1,cultivable,0.999
9958,0,non-cultivable,0.985
11004,1,cultivable,0.760
3152,0,non-cultivable,0.666
5989,1,cultivable,1.000
36,1,cultivable,0.955
9306,1,cultivable,0.623
8826,1,cultivable,0.924
2851,0,non-cultivable,0.991
8780,1,cultivable,0.995
12571,1,cultivable,0.961
7877,0,non-cultivable,0.965
808,1,cultivable,0.702
2519,1,cultivable,0.604
2111,1,cultivable,0.676
4393,1,cultivable,0.950
269,1,cultivable,0.829
2853,1,cultivable,0.972
356,1,cultivable,0.747
12380,1,cultivable,0.956
7636,1,cultivable,0.739
11445,0,non-cultivable,0.652
7641,1,cultivable,0.973
6117,1,cultivable,0.999
4639,1,cultivable,0.986
7418,0,non-cultivable,0.915
1982,1,cultivable,0.955
5550,1,cultivable,1.000
3474,0,non-cultivable,0.980
7025,1,cultivable,0.724
5492,1,cultivable,0.950
3172,1,cultivable,0.796
11668,1,cultivable,0.910
8140,1,cultivable,0.854
3256,0,non-cultivable,0.797
10551,1,cultivable,0.950
1586,0,non-cultivable,0.520
11566,1,cultivable,0.938
4742,1,cultivable,0.688
5041,0,non-cultivable,0.997
10560,1,cultivable,0.950
4881,1,cultivable,0.548
10763,1,cultivable,0.991
9503,0,non-cultivable,0.666
8947,1,cultivable,0.996
9669,0,non-cultivable,0.785
7235,0,non-cultivable,1.000
9399,1,cultivable,0.991
2566,0,non-cultivable,1.000
4504,0,non-cultivable,0.551
7593,0,non-cultivable,0.987
285,0,non-cultivable,0.990
8529,0,non-cultivable,0.995
8489,1,cultivable,0.946
9498,0,non-cultivable,0.957
1463,0,non-cultivable,0.996
4405,1,cultivable,0.965
972,0,non-cultivable,0.993
8504,0,non-cultivable,0.996
7199,1,cultivable,0.767
12799,1,cultivable,0.950
4519,1,cultivable,0.994
7834,0,non-cultivable,0.631
8903,0,non-cultivable,0.639
7312,1,cultivable,0.990
8921,0,non-cultivable,0.963
2803,1,cultivable,0.992
2731,0,non-cultivable,0.997
2180,0,non-cultivable,0.999
6314,1,cultivable,0.888
3340,0,non-cultivable,0.991
5793,0,non-cultivable,0.666
10710,0,non-cultivable,0.999
2933,1,cultivable,0.995
11198,0,non-cultivable,0.998
3061,1,cultivable,1.000
3919,1,cultivable,1.000
4730,1,cultivable,0.991
7344,0,non-cultivable,0.999
10623,1,cultivable,0.533
2987,1,cultivable,0.997
4697,1,cultivable,1.000
6671,0,non-cultivable,0.879
4595,1,cultivable,1.000
9878,1,cultivable,0.950
9326,1,cultivable,0.553
3565,1,cultivable,0.992
12355,1,cultivable,0.963
9766,0,non-cultivable,0.504
6089,1,cultivable,0.525
10819,0,non-cultivable,1.000
1658,1,cultivable,0.842
7402,0,non-cultivable,0.945
5623,0,non-cultivable,0.989
5841,1,cultivable,1.000
5427,1,cultivable,0.999
8412,0,non-cultivable,0.998
6399,1,cultivable,0.635
8328,1,cultivable,0.910
6770,0,non-cultivable,0.754
5574,1,cultivable,1.000
2838,1,cultivable,0.759
10720,0,non-cultivable,0.986
11020,0,non-cultivable,0.984
5850,1,cultivable,0.966
8124,0,non-cultivable,0.646
7382,0,non-cultivable,0.952
4081,0,non-cultivable,0.994
6048,0,non-cultivable,0.997
3142,0,non-cultivable,0.852
8446,0,non-cultivable,0.986
12708,1,cultivable,0.979
4288,1,cultivable,0.989
8368,1,cultivable,0.757
11440,0,non-cultivable,0.991
6386,1,cultivable,0.511
5483,0,non-cultivable,0.946
4752,0,non-cultivable,1.000
631,1,cultivable,0.868
6917,1,cultivable,0.760
7359,0,non-cultivable,0.991
7684,0,non-cultivable,0.948
1578,0,non-cultivable,0.882
2611,1,cultivable,0.823
3383,0,non-cultivable,0.929
11280,0,non-cultivable,1.000
6409,1,cultivable,0.712
7225,0,non-cultivable,0.969
11286,0,non-cultivable,0.922
9250,1,cultivable,0.996
1051,1,cultivable,0.782
10209,0,non-cultivable,0.989
1011,1,cultivable,0.896
4893,0,non-cultivable,1.000
8132,1,cultivable,0.557
3640,1,cultivable,0.971
3734,1,cultivable,0.643
3512,0,non-cultivable,0.974
7282,1,cultivable,0.608
10140,1,cultivable,0.945
3449,1,cultivable,0.997
6061,0,non-cultivable,0.992
12646,1,cultivable,0.967
10371,0,non-cultivable,0.907
10655,1,cultivable,0.989
10179,1,cultivable,0.950
4094,0,non-cultivable,1.000
3060,1,cultivable,1.000
7112,1,cultivable,1.000
9721,0,non-cultivable,0.519
7147,1,cultivable,0.986
9706,1,cultivable,0.956
12210,1,cultivable,0.955
6181,1,cultivable,0.807
543,0,non-cultivable,0.978
959,1,cultivable,0.809
8117,0,non-cultivable,0.574
8838,0,non-cultivable,0.969
76,0,non-cultivable,0.962
12202,1,cultivable,0.994
2527,1,cultivable,0.981
7095,1,cultivable,0.856
10668,1,cultivable,0.950
8377,0,non-cultivable,1.000
10317,1,cultivable,0.950
3966,0,non-cultivable,0.996
10415,0,non-cultivable,0.530
713,1,cultivable,0.952
1289,0,non-cultivable,0.849
31,0,non-cultivable,0.569
12342,1,cultivable,0.950
3452,1,cultivable,0.879
8853,1,cultivable,0.999
1927,1,cultivable,0.844
9254,1,cultivable,0.999
343,1,cultivable,0.997
1964,0,non-cultivable,0.971
4138,1,cultivable,0.950
12075,1,cultivable,0.998
2067,0,non-cultivable,0.786
5931,1,cultivable,0.950
9245,1,cultivable,0.638
1081,1,cultivable,0.999
4953,1,cultivable,0.971
8619,1,cultivable,0.883
9095,1,cultivable,0.970
2914,0,non-cultivable,0.754
3249,1,cultivable,0.562
838,1,cultivable,0.947
5821,1,cultivable,0.654
9843,1,cultivable,0.727
2261,1,cultivable,0.881
7259,0,non-cultivable,0.791
5158,1,cultivable,0.917
2583,1,cultivable,0.977
6845,1,cultivable,0.982
7504,1,cultivable,0.743
2986,0,non-cultivable,0.910
5493,1,cultivable,0.966
2531,1,cultivable,1.000
5679,1,cultivable,1.000
8203,0,non-cultivable,0.945
11507,1,cultivable,0.552
2900,1,cultivable,0.972
8557,0,non-cultivable,0.923
2831,0,non-cultivable,0.999
7229,0,non-cultivable,0.989
4181,1,cultivable,0.999
282,0,non-cultivable,0.695
10547,1,cultivable,0.997
3687,1,cultivable,0.989
3386,0,non-cultivable,0.851
10510,1,cultivable,0.666
10305,1,cultivable,0.950
1124,0,non-cultivable,0.865
11221,0,non-cultivable,0.549
3903,1,cultivable,0.935
3530,0,non-cultivable,0.516
3846,0,non-cultivable,0.986
1486,0,non-cultivable,0.762
5510,0,non-cultivable,0.692
5310,0,non-cultivable,0.992
6735,0,non-cultivable,0.611
4414,1,cultivable,0.864
954,1,cultivable,0.933
978,1,cultivable,0.641
5871,1,cultivable,0.870
10523,1,cultivable,0.772
10221,0,non-cultivable,1.000
5870,1,cultivable,1.000
12899,1,cultivable,0.949
12837,1,cultivable,0.990
3244,0,non-cultivable,0.949
10989,1,cultivable,0.951
10334,1,cultivable,0.943
6706,0,non-cultivable,1.000
4338,0,non-cultivable,0.596
8448,1,cultivable,0.962
9676,0,non-cultivable,0.986
3790,1,cultivable,0.985
7590,1,cultivable,0.650
367,0,non-cultivable,0.909
